SAMPLE_ID,식품명,식품상세분류,에너지(㎉),수분(g),단백질(g),지방(g),탄수화물(g),총당류(g),총 식이섬유(g),칼슘(㎎),철(㎎),마그네슘(㎎),인(㎎),칼륨(㎎),나트륨(㎎),아연(㎎),구리(㎎),망간(㎎),셀레늄(㎍)
R0013060ZZ0AVG,"망고, 생것",과실류,61,82.9,0.72,0.1,15.97,13.66,1.7,7,0.18,12,17,142,0,0.14,0.098,0.257,0.49
R0010660ZZ0AVG,"진달래꽃, 생것",채소류,26,92.2,1,0.1,6.3,0,0,22,1.6,0,16,86,17,0,0,0,0
R0009000ZZ0AVG,"상추, 적상추, 생것",채소류,18,93.8,1.1,0.3,3.6,0,3.9,95,1.6,0,42,557,36,0,0,0,0
R0002720ZZ0AVG,"찹쌀, 백미, 생것",곡류 및 그 제품,377,9.6,7.4,0.4,81.9,0,0,4,2.2,0,151,191,3,0,0,0,0
R0000200ZZ0AVG,"멥쌀, 고아미2호, 백미, 생것",곡류 및 그 제품,379,10.9,8.9,2.7,76.4,0,0,4,3,0,210,236,21,0,0,0,0
R0016280ZZ0AVG,"햄, 런천미트햄",육류,201,62.5,15.43,11.53,7.92,1.04,0,7,0.69,15,196,214,778,1.34,0.042,0.026,23.76
R0023880ZZ0AVG,"꼴뚜기젓, 염절임",어패류 및 기타 수산물,88,57.2,16,2,0.3,0,0,110,5.6,0,239,204,1436,0,0,0,0
R0011540ZZ0AVG,"피망, 빨간색, 생것",채소류,28,91.2,1.17,0.09,6.94,3.02,2,9,0.35,13,28,257,1,0.1,0.065,0.08,0.73
R0003000ZZ0AVG,"감자, 대지, 구운것",감자 및 전분류,90,75.8,2.43,0.09,20.5,0,2,11,0.61,29,46,482,1,0.47,0.178,0.169,5.09
R0012040ZZ0AVG,"목이버섯, 생것",버섯류,13,93.6,0.79,0.19,5.22,0.14,3.6,45,0.28,13,15,55,10,0.25,0.003,0.788,0.38
R0015030ZZ0AVG,"거위 부산물, 간, 생것",육류,133,71.78,16.37,4.28,6.32,0,0,43,30.53,24,261,230,140,3.07,7.522,0,68.1
R0010580ZZ0AVG,"조뱅이, 생것",채소류,47,84.5,4,0.2,10.1,0,0,7,0.3,0,118,0,0,0,0,0,0
R0017640ZZ0AVG,"송아지 부산물, 미국산, 혀, 삶은것",육류,202,64.08,25.85,10.1,0,0,0,9,2.09,18,166,162,64,4.51,0.21,0.047,11
R0002260ZZ0AVG,"보리, 미숫가루",곡류 및 그 제품,398,2,14.52,5.48,76.17,1.06,12.8,54,3.99,119,317,630,6,2.79,0.368,17.981,3.24
R0027240ZZ0AVG,"소주, 알코올 17.8%",주류,127,82.9,0,0,0.08,0,0,0,0,0,0,0,4,0,0,0,0
R0001110ZZ0AVG,"밀, 통밀가루 ",곡류 및 그 제품,365,14.1,11.9,1.6,71.5,0,3.7,26,3,0,189,229,5,0,0,0,0
R0006620ZZ0AVG,"김치, 배추 김치, 가을 재배",채소류,37,89.3,1.85,0.54,6.1,3.05,4.6,50,0.51,26,50,313,548,0.56,0.04,0.331,2.63
R0028260ZZ0AVG,"칠리, 가루 ",조미료류,374,3.8,15,8.2,60.1,0,0,280,29.3,210,260,3000,2500,2.2,1,1.62,0
R0008810ZZ0AVG,"사탕수수, 생것",채소류,77,77.3,1.1,0,20.9,0,0,26,0.9,0,10,328,10,0,0,0,0
R0009560ZZ0AVG,"쑥, 생것",채소류,37,87.3,3.4,0.38,7.04,0,5.9,109,8.14,32,69,652,3,1.23,0.209,2.568,3.06
R0012330ZZ0AVG,"큰느타리버섯(새송이버섯), 데친것",버섯류,21,89.4,3.14,0.33,6.48,0.03,3.7,1,0.26,11,92,270,5,0.91,0.059,0.069,2.38
R0007880ZZ0AVG,"미니파프리카, 주황색, 생것",채소류,38,89.5,0.97,0.79,8.22,6.28,0,9,0.68,9,23,240,3,0.29,0.066,0.171,0.93
R0020850ZZ0AVG,"상어, 지느러미, 생것",어패류 및 기타 수산물,345,18.4,80.7,0,0,0,0,64,2.4,0,24,3,180,0,0,0,0
R0008740ZZ0AVG,"비트, 뿌리, 생것",채소류,26,92.1,1.56,0.14,5.26,2.87,3.7,9,0.29,18,33,393,83,0.34,0.043,1.784,5.24
R0029960ZZ0AVG,"팽창제, 베이킹파우더",기타,51,4,0.1,0,24.1,0,0.2,7364,11.27,39,9918,5,7893,0.02,0.013,0.014,0.2
R0021480ZZ0AVG,"은어 부산물, 내장, 구운것",어패류 및 기타 수산물,194,58.6,23,10.1,0.4,0,0,140,63.2,76,470,520,170,2.7,0.44,6.19,0
R0020230ZZ0AVG,"베도라치, 장어베도라치, 생것",어패류 및 기타 수산물,134,73.2,19.3,5.4,0.7,0,0,26,0.9,0,230,0,0,0,0,0,0
R0002510ZZ0AVG,"옥수수, 찰옥수수, 말린것",곡류 및 그 제품,371,7.5,11.5,4.6,74.7,0,0,8,1.8,0,127,180,2,0,0,0,0
R0024100ZZ0AVG,"새우, 꽃새우, 튀긴것(튀김옷)",어패류 및 기타 수산물,242,52.86,21.39,12.28,11.47,0.8,0.4,67,1.26,40,218,225,344,1.38,0.274,0.1,41.7
R0007770ZZ0AVG,"물강활, 말린것",채소류,289,7.9,19.6,2.5,61.6,0,0,83,1.7,0,109,0,0,0,0,0,0
R0028600ZZ0AVG,"냉면, 회냉면",조리가공품류,114,72.1,3.2,1.4,22.2,0,4.8,47,7,0,48,115,276,0,0,0,0
R0008680ZZ0AVG,"브로콜리, 잎, 말린것",채소류,258,11.2,15.4,2.8,55.3,0,0,2705,2.7,0,332,1707,193,0,0,0,0
R0005210ZZ0AVG,"밤, 축파, 구운것",견과류 및 종실류,185,52.9,3.5,0.1,42.2,0,6.3,20,1.4,0,74,490,1,0,0,0,0
R0016820ZZ0AVG,"소고기, 한우(1등급), 안심(안심살), 생것",육류,200,66.6,19.17,13.14,0,0,0,5,2.78,14,197,337,45,4,0.065,0.014,20.86
R0021800ZZ0AVG,"전갱이, 조미반건조, 구운것",어패류 및 기타 수산물,220,60,24.6,12.3,0.1,0,0,57,0.9,38,270,350,770,0.9,0.1,0.01,0
R0013430ZZ0AVG,"버찌, 생것",과실류,60,82.6,1.7,0.1,14.9,0,0,22,1,0,49,350,1,0,0,0,0
R0007400ZZ0AVG,"마늘, 난지형, 깐마늘, 생것",채소류,123,65.3,7.03,0.12,26.61,0.47,3.3,8,0.82,23,124,357,2,0.66,0.033,0.274,4.31
R0007210ZZ0AVG,"두릅, 땅두릅, 줄기, 데친것",채소류,16,94.4,1.5,0.1,3.3,0,0,55,0.8,0,26,196,3,0,0,0,0
R0015870ZZ0AVG,"돼지고기, 뒷다리(홍두깨살), 생것",육류,135,73.3,20.03,5.44,0,0,0,4,0.87,23,180,337,43,2.71,0.039,0.006,23.81
R0015600ZZ0AVG,"돼지고기, 갈비(갈비살), 생것",육류,202,66.2,18.7,13.59,0,0,0,8,0.7,19,164,293,50,2.23,0.032,0.005,20.27
R0023120ZZ0AVG,"수랑, 생것",어패류 및 기타 수산물,85,78.8,15.9,0.7,2.9,0,0,57,1.8,0,176,320,220,0,0,0,0
R0012290ZZ0AVG,"잎새버섯, 생것",버섯류,13,93.3,2.2,0.5,3.29,0.14,3.6,1,0.41,9,77,293,1,0.69,0.346,0.049,1.5
R0000650ZZ0AVG,"멥쌀떡, 송편, 검정콩",곡류 및 그 제품,200,49.8,6.9,0.8,41.2,0,0,20,1,0,79,179,463,0,0,0,0
R0005730ZZ0AVG,"가지, 데친것",채소류,19,94,1,0.1,4.4,1.94,3.4,17,0.32,14,27,179,1,0.38,0.03,0.114,0
R0008150ZZ0AVG,"배추, 가을 재배, 생것",채소류,15,94.8,1.25,0.05,3.35,2.33,2,42,0.24,12,35,220,11,0.36,0.012,0.239,0.58
R0003740ZZ0AVG,"꿀, 아카시아",당류,319,13.3,0.12,0,86.49,74.68,0,3,0.02,1,3,20,0,0,0,0.015,1.52
R0014480ZZ0AVG,"크랜베리, 생것",과실류,46,87.32,0.46,0.13,11.97,4.27,3.6,8,0.23,6,11,80,2,0.09,0.056,0.267,0.1
R0011950ZZ0AVG,"느타리버섯, 여름느타리버섯, 생것",버섯류,21,88.8,4.4,0.1,6,0,0,5,1.4,0,142,346,17,0,0,0,0
R0001340ZZ0AVG,"과자, 초코파이",곡류 및 그 제품,428,11.4,4.29,15.57,67.59,31.18,2.1,132,5.2,29,97,135,224,0.42,0.137,0.419,6.59
R0002100ZZ0AVG,"케이크, 초콜릿 케이크",곡류 및 그 제품,417,22.2,5.23,22.09,49.31,38.19,0.7,54,2.65,45,125,318,146,0.92,0.326,0.427,5.7
R0005680ZZ0AVG,"가죽나물, 생것",채소류,50,83.4,5.33,0.41,9.46,0,4.9,137,2.5,49,117,487,5,1.07,0.177,0.734,4.37
R0007450ZZ0AVG,"마늘, 한지형, 통마늘, 구운것",채소류,184,46.9,11.8,0.27,38.82,0,4.3,24,1.03,38,294,966,7,1.62,0.059,0.348,3.19
R0014520ZZ0AVG,"키위, 골드, 생것",과실류,54,84.6,0.77,0.26,13.73,7.07,2,19,1.72,13,27,262,1,0.06,0.109,0.028,1.54
R0005280ZZ0AVG,"수박씨, 조미, 볶은것",견과류 및 종실류,546,5.9,29.6,46.4,13.4,0,7.1,70,5.3,410,620,640,580,3.9,1.49,1.43,11
R0006750ZZ0AVG,"꿀풀(하고초), 생것",채소류,48,84.8,1.6,0.2,11.9,0,0,160,21.3,0,61,836,3,0,0,0,0
R0016220ZZ0AVG,"소시지, 리용소시지",육류,192,65.2,14.9,13.1,3.7,0,0,13,1,16,240,200,910,1.7,0.11,0.06,0
R0028410ZZ0AVG,간짜장,조리가공품류,127,71.3,3.4,3.4,20.6,0,4.4,18,5.3,0,36,112,418,0,0,0,0
R0031760ZZ0AVG,"매실, 남고, 생것",과실류,32,91,0.94,0.77,6.24,2.75,2.3,9,0.19,8,20,239,2,0.12,0.035,0.132,0
R0020190ZZ0AVG,"뱅어, 말린것",어패류 및 기타 수산물,311,26.8,56.1,7.9,0,0,0,615,20,0,688,0,0,0,0,0,0
R0000630ZZ0AVG,"멥쌀떡, 백설기",곡류 및 그 제품,245,41.4,3.99,0.52,53.45,9.61,0.5,6,0,12,37,31,212,1.18,0.123,0.385,3.35
R0012340ZZ0AVG,"큰양송이버섯, 생것",버섯류,18,90,4,0,4.9,0,0,1,0.7,0,119,333,5,0,0,0,0
R0020120ZZ0AVG,"방어, 양식, 어린것, 생것",어패류 및 기타 수산물,251,61.5,20.7,17.2,0.3,0,0,19,1,29,210,340,38,0.8,0.09,0.01,32
R0011030ZZ0AVG,"케일, 쌈채소, 생것",채소류,27,89.7,3.5,0.4,4.1,0,4,378,1.9,0,75,652,83,0,0,0,0
R0005360ZZ0AVG,"은행, 볶은것",견과류 및 종실류,221,45.7,5,2.05,45.76,3.33,4.3,6,0.99,53,192,622,0,0.69,0.348,0.282,0.67
R0000790ZZ0AVG,"멥쌀밥, 백미",곡류 및 그 제품,152,63.6,3,0.1,33.2,0,0,2,0.4,0,23,19,3,0,0,0,0
R0029550ZZ0AVG,"크로켓, 감자 크로켓, 냉동",조리가공품류,164,63.5,4.6,4.9,25.3,0,0,20,0.7,0,62,300,290,0,0,0,0
R0030840ZZ0AVG,"만가닥버섯, 데친것",버섯류,17,91,2.75,0.36,5.06,0.03,4,1,0.33,9,72,315,2,0.43,0.043,0.168,0.57
R0017450ZZ0AVG,"송아지고기, 미국산, 살코기, 생것",육류,105,76.64,20.04,2.16,0,0,0,22,1.02,26,215,339,86,3.34,0.124,0.029,8.6
R0028680ZZ0AVG,동태찌개,조리가공품류,46,89.6,5.8,2,1.3,0,1.2,42,4.3,0,83,146,322,0,0,0,0
R0027040ZZ0AVG,"탄산 음료, 요구르트소다",음료류,47,88.2,0,0,11.74,9.42,0,9,0,0,12,12,4,0.05,0,0.003,0.07
R0010020ZZ0AVG,양파 장아찌,채소류,79,73,1.59,0.05,21.01,15.43,2,15,0.47,20,36,181,1442,0.2,0.033,0.121,10.68
R0026790ZZ0AVG,"코코아, 밀크코코아, 가루 ",차류,423,1.6,9.84,9.45,74.63,55.67,5.1,488,7.37,102,514,1274,161,1.81,0.589,0.861,9.82
R0026380ZZ0AVG,"국화차, 말린것",차류,358,5.5,14.5,2.3,69.9,0,0,753,10.3,0,420,2734,54,0,0,0,0
R0017350ZZ0AVG,양지국물,육류,4,98.8,1,0,0,0,0,2,0.5,0,24,66,26,0,0,0,0
R0028180ZZ0AVG,"짜장 소스, 가루",조미료류,351,4,10.51,4.33,67.42,10.23,0,76,1.12,36,133,297,5251,0.56,0.108,0.731,33.87
R0010970ZZ0AVG,"치커리, 잎, 생것",채소류,16,94,1.7,0.21,2.95,0,2,93,1.8,20,24,340,136,0.27,0.093,0.419,0.37
R0024690ZZ0AVG,"크릴, 삶은것",어패류 및 기타 수산물,104,78.1,17.7,2.9,0.4,0,0,22,1.1,32,200,240,240,1.9,2.97,0.08,0
R0025100ZZ0AVG,"모자반, 가루 ",해조류,127,11.1,14,3.9,40.8,0,0,0,0,0,0,0,0,0,0,0,0
R0017830ZZ0AVG,"오리고기, 집오리, 살코기, 생것",육류,149,73.2,17.7,8.1,0,0,0,12,2.2,0,158,52,80,0,0,0,0
R0023100ZZ0AVG,"소라, 생것",어패류 및 기타 수산물,107,72.5,20.7,0.3,4,0,0,92,8.2,0,185,0,0,0,0,0,0
R0030210ZZ0AVG,"소고기, 한우(1+등급), 사태(뭉치사태), 생것",육류,137,72.6,21.89,4.85,0,0,0,3,2.89,21,185,323,48,5.75,0.047,0.013,18.42
R0031140ZZ0AVG,"포도, 수옥, 생것",과실류,69,80.7,0.2,0.18,18.5,16.7,2.4,5,0.1,6,23,200,1,0.18,0.078,0.053,0.12
R0000890ZZ0AVG,"멥쌀밥, 수라벼, 백미",곡류 및 그 제품,159,61.8,2.4,0,35.7,0,0,5,0.3,0,22,126,4,0,0,0,0
R0013730ZZ0AVG,"사과, 부사(후지), 생것",과실류,56,85.2,0.2,0.77,13.58,11.14,2.7,4,0.1,3,11,107,0,0.05,0.009,0.035,0.18
R0029070ZZ0AVG,선짓국,조리가공품류,42,90,6.4,1.2,1.4,0,0.6,22,109,0,29,57,315,0,0,0,0
R0023500ZZ0AVG,"조개, 피조개, 조미통조림",어패류 및 기타 수산물,119,69,18,1.3,7.8,0,0,54,8,0,91,0,0,0,0,0,0
R0011230ZZ0AVG,"토마토, 방울토마토, 생것",채소류,25,92.3,1,0.13,6.02,3.89,2.1,10,0.37,12,28,209,5,0.2,0.017,0.06,0
R0009950ZZ0AVG,"양파, 중국산, 생것",채소류,30,91.8,0.9,0.1,7,0,0,10,0.3,0,25,59,2,0,0,0,0
R0022790ZZ0AVG,"굴, 토굴, 생것",어패류 및 기타 수산물,80,80.6,10.2,1.8,5.3,0,0,123,3.4,0,92,0,0,0,0,0,0
R0010240ZZ0AVG,"영아자, 말린것",채소류,278,7.2,23.8,3.1,54.4,0,0,790,10.6,0,312,1876,15,0,0,0,0
R0004540ZZ0AVG,"콩(대두), 서리태, 삶은것",두류,196,58.9,19.02,8.75,11.39,7.18,9.4,95,2.57,97,297,672,3,1.89,0.461,1.258,2.58
R0010490ZZ0AVG,"유채, 서양종, 잎줄기, 데친것",채소류,31,90,3.6,0.4,5.3,0,4.1,95,0.7,19,71,210,10,0.4,0.07,0.61,0
R0007260ZZ0AVG,"들깻잎, 데친것",채소류,32,89.6,3.93,0.6,4.8,0,3.9,226,1.39,56,72,196,1,1.3,0.132,2.253,2.07
R0011510ZZ0AVG,"파프리카, 외국산, 빨간색, 생것",채소류,23,93.5,1.2,0.6,4.3,0,0,5,0.5,0,33,159,14,0,0,0,0
R0012430ZZ0AVG,"표고버섯, 배지재배, 갓, 생것",버섯류,26,86.2,4.44,0.32,8.03,0.4,4.9,2,0.37,18,132,356,2,1.77,0.088,0.237,2.06
R0000170ZZ0AVG,"멥쌀, 백미, 생것",곡류 및 그 제품,363,13.4,6.4,0.4,79.5,0,0,7,1.3,0,87,170,8,0,0,0,0
R0021230ZZ0AVG,"양태, 도화양태, 생것",어패류 및 기타 수산물,78,81.2,16.9,0.5,0.3,0,0,38,0.6,0,165,0,0,0,0,0,0
R0009540ZZ0AVG,"쌈추, 싸미나, 생것",채소류,20,92.5,2.7,0.3,3,0,0,134,2,0,33,499,53,0,0,0,0
R0030310ZZ0AVG,"소고기, 한우(1+등급), 안심(안심살), 생것",육류,206,67.5,20.69,13.03,0,0,0,2,2.63,22,169,294,37,4.35,0.064,0.013,19.87
R0015360ZZ0AVG,"닭고기, 살코기, 삶은것",육류,143,68.2,27.8,2.6,0.1,0,0,9,1,0,109,213,62,0,0,0,0
R0004110ZZ0AVG,"초콜릿, 화이트 초콜릿",당류,539,1.3,5.87,32.09,59.24,59,0.2,199,0.24,12,176,286,90,0.74,0,0,0
R0006650ZZ0AVG,"김치, 열무 물김치",채소류,18,94.1,1.41,0.07,2.91,1.68,0.5,32,0.21,13,13,103,493,0.53,0.01,0.055,1.48
R0005290ZZ0AVG,"아마씨, 볶은것",견과류 및 종실류,564,0.3,21.9,43.5,30.5,0,24,210,9,410,720,770,70,6.1,1.26,2.99,3
R0017560ZZ0AVG,"송아지 부산물, 미국산, 골, 삶은것",육류,136,76.89,11.48,9.63,0,0,0,16,1.67,16,385,214,156,1.61,0.26,0.038,11
R0008980ZZ0AVG,"상추, 아시아아이스퀸(청코스), 생것",채소류,24,92.3,1.8,0.6,4,0,0,178,0.5,0,77,231,102,0,0,0,0
R0002460ZZ0AVG,"옥수수, 메옥수수, 생것",곡류 및 그 제품,178,55.3,5.34,2.06,36.26,0.31,4.9,4,1.01,68,157,270,0,1.3,0.066,0.505,0.6
R0027320ZZ0AVG,"칵테일, 페퍼민트, 알코올 20% ",주류,302,41,0,0,37.6,0,0,0,0,0,0,1,4,0,0,0,0
R0010180ZZ0AVG,"열대비름(아마란스), 잎, 생것",채소류,45,84.2,5.8,0.9,6.5,0,0,172,2.3,0,52,0,0,0,0,0,0
R0003490ZZ0AVG,"전분, 고구마, 가루 ",감자 및 전분류,346,13.9,0,0.05,85.85,0.01,0,104,0.25,0,19,11,8,0.15,0,0.039,0
R0013680ZZ0AVG,"블루베리, 잼",과실류,283,29.4,0.21,0.11,70.22,44.44,2.9,7,0.07,2,4,23,13,0.04,0.006,0.91,0.35
R0007040ZZ0AVG,"도라지, 뿌리, 말린것",채소류,324,9.7,10.67,0.89,74.59,9.03,26.8,246,2.11,168,498,1700,22,5.69,0.551,1.28,12.89
R0009060ZZ0AVG,"상추, 축면상추, 적상추, 생것",채소류,15,95.1,1.31,0.21,2.76,1.04,1.5,42,0.96,15,29,298,6,1.15,0.018,0.474,0.7
R0026430ZZ0AVG,"녹차, 추출",차류,2,99.5,0.05,0,0.4,0,0,1,0.01,2,2,33,0,0.11,0.001,0.362,0
R0006830ZZ0AVG,"녹색완두, 미숙, 데친것",채소류,110,72.2,8.3,0.2,18.5,0,8.6,32,2.2,39,80,340,3,1.2,0.19,0.68,0
R0011120ZZ0AVG,"콩나물, 녹색콩나물, 생것",채소류,27,91.1,4.2,0.9,2.7,0,0,10,0.6,0,46,138,5,0,0,0,0
R0006550ZZ0AVG,"김치, 고들빼기",채소류,88,71.6,4.1,2.7,11.9,0,0,115,4.1,0,70,164,2231,0,0,0,0
R0031600ZZ0AVG,"조, 차조, 황미찰, 도정, 생것",곡류 및 그 제품,371,11.1,9.28,3.38,74.54,1.06,5.5,38,3.45,153,354,352,8,3.21,0.444,1.275,2.82
R0022820ZZ0AVG,"꼬막, 새꼬막, 생것",어패류 및 기타 수산물,74,81.3,12.29,1.11,2.87,0.88,0,68,3.75,55,124,180,419,1.1,0.09,0,0.03
R0016640ZZ0AVG,"소고기, 한우(1++등급), 우둔(우둔살), 생것",육류,171,68.4,20.6,9.2,0,0,0,48,0,0,189,325,48,0,0,0,0
R0027910ZZ0AVG,"소금, 천일염, 토판염",조미료류,16,4.8,0,0,4.1,0,0,62,6.2,0,0,46,38659,0,0,0,0
R0008670ZZ0AVG,"브로콜리, 잎, 생것",채소류,38,88.1,2.2,0.4,8.1,0,0,173,0.3,0,37,103,18,0,0,0,0
R0006540ZZ0AVG,"김치, 갓 김치",채소류,37,86.4,3.26,0.4,7.07,2.46,3,103,0.83,32,49,328,720,0.58,0.143,0.323,7.65
R0026020ZZ0AVG,들기름,유지류,920,0.1,0,99.86,0,0,0,75,5.38,54,171,90,12,0.56,0.166,0.956,0
R0007410ZZ0AVG,"마늘, 난지형, 데친것",채소류,133,62.5,7.84,0.13,28.59,0,2.2,8,0.85,24,137,367,1,0.77,0.045,0.276,3.24
R0010610ZZ0AVG,"죽순, 순, 삶아서 말린것",채소류,314,5.4,28.31,4.69,57.62,2.27,44.8,259,3.84,76,455,1372,11,6.62,1.109,7.083,6.93
R0017050ZZ0AVG,"소고기, 한우(1등급), 사태(앞사태), 생것",육류,146,72.2,23.1,5.24,0,0,0,7,2.68,19,183,299,66,6.16,0.054,0.013,22.46
R0029360ZZ0AVG,"전복죽, 끓인것",조리가공품류,74,82.4,1.6,1.2,14.3,0,0.6,6,0.9,0,17,36,164,0,0,0,0
R0021280ZZ0AVG,"연어, 훈제",어패류 및 기타 수산물,209,62.2,23.48,11.96,0.19,0.07,0,11,0.32,31,268,395,443,0.43,0.035,0,24.55
R0021360ZZ0AVG,"연어, 홍연어, 훈제",어패류 및 기타 수산물,161,64,25.7,5.5,0.1,0,0,19,0.8,20,240,250,1500,0.5,0.07,0.01,0
R0021000ZZ0AVG,"송어, 무지개송어, 구운것",어패류 및 기타 수산물,150,70.5,22.92,5.82,0,0,0,86,0.38,31,269,448,56,0.51,0.058,0.021,13.2
R0018680ZZ0AVG,"날치 부산물, 알, 생것",어패류 및 기타 수산물,96,75.6,10.2,2.2,8.3,0,0,14,1.2,0,102,29,1305,0,0,0,0
R0018430ZZ0AVG,"게르치, 생것",어패류 및 기타 수산물,156,70.5,20.8,7.5,0,0,0,44,0.8,0,204,390,85,0,0,0,0
R0020750ZZ0AVG,"상어, 까치상어, 생것",어패류 및 기타 수산물,113,73,24.1,0.7,0.9,0,0,19,7.8,0,176,0,0,0,0,0,0
R0025090ZZ0AVG,"모자반, 말린것",해조류,129,10.2,15.2,1.7,45.7,0,0,935,67.3,0,233,0,0,0,0,0,0
R0011740ZZ0AVG,"호박, 애호박, 말린것, 데친것",채소류,31,90.5,2.24,0.26,6.54,0.67,5.8,48,0.56,20,37,129,3,0.25,0.066,0.143,0.37
R0007710ZZ0AVG,"단무지, 염절임",채소류,12,95.4,0.36,0.05,2.42,0.55,2.1,21,0.16,4,8,42,637,0.13,0.01,0.048,3.16
R0020280ZZ0AVG,"병어, 생것",어패류 및 기타 수산물,128,75.5,16.4,6.3,0.3,0,0,22,0.4,0,242,360,158,0,0,0,0
R0023480ZZ0AVG,"조개, 펄조개, 생것",어패류 및 기타 수산물,72,81.4,9.4,1,6,0,0,266,18.2,0,350,0,0,0,0,0,0
R0013530ZZ0AVG,"복숭아, 백도, 통조림",과실류,65,83.5,0.28,0.02,16.04,14.22,2.1,7,0.08,4,5,51,2,0.22,0.01,0.012,0.39
R0003890ZZ0AVG,"설탕, 빙설탕",당류,387,0,0.1,0,99.9,100.1,0,1,0.2,0,0,0,2,1.2,0.01,0,0
R0029600ZZ0AVG,"튀김, 채소튀김",조리가공품류,321,40.2,3.6,17.3,37.6,0,1.9,33,5.6,0,99,239,279,0,0,0,0
R0030590ZZ0AVG,"옥수수, 메옥수수, 창다옥, 말린것",곡류 및 그 제품,360,10.4,8.93,3.47,75.96,1.79,6.2,6,2.29,89,270,299,4,2.12,0.111,0.609,0
R0026550ZZ0AVG,보이차,차류,0,99.9,0.12,0,0,0.05,0,2,0,1,2,18,2,0.06,0,0.158,0
R0007430ZZ0AVG,"마늘, 한지형, 생것",채소류,124,64.2,7.88,0.19,26.22,0,4.4,16,0.73,25,188,705,5,0.66,0.036,0.228,2.62
R0012860ZZ0AVG,"대추, 말린것",과실류,276,20.9,3.73,0.25,72.57,59.09,9.5,39,0.75,35,116,805,2,0.4,0.054,0.385,0.2
R0014650ZZ0AVG,"파파야, 미숙, 생것",과실류,27,92.1,0.38,0.04,7.03,1.81,2.1,21,0.18,15,18,190,6,0.09,0.008,0.038,0.14
R0027580ZZ0AVG,"된장, 보리",조미료류,164,54.5,10.9,2.1,25.3,0,0,39,1.2,0,233,434,0,0,0,0,0
R0015480ZZ0AVG,"닭 부산물, 간, 삶은것",육류,167,66.81,24.46,6.51,0.87,0,0,11,11.63,25,405,263,76,3.98,0.496,0.359,82.4
R0015730ZZ0AVG,"돼지고기, 사태, 구운것(팬)",육류,209,60.3,28.47,9.74,0,0,0,8,1.2,27,255,412,99,3.83,0.077,0.005,24.79
R0027980ZZ0AVG,"식초, 쌀식초",조미료류,46,87.9,0.2,0,7.4,0,0,2,0.1,6,15,16,12,0.2,0,0,0
R0002440ZZ0AVG,"옥수수, 단옥수수, 생것",곡류 및 그 제품,109,71.5,3.8,0.5,23.4,0,0,21,1.8,0,106,314,1,0,0,0,0
R0020870ZZ0AVG,"새다래, 생것",어패류 및 기타 수산물,104,76.9,18.9,2.6,0,0,0,8,0.4,0,266,0,0,0,0,0,0
R0023280ZZ0AVG,"전복 부산물, 내장, 생것",어패류 및 기타 수산물,148,70.4,18.5,7.6,0,0,0,27,107.8,0,299,0,0,0,0,0,0
R0018700ZZ0AVG,"넙치(광어), 생것",어패류 및 기타 수산물,125,74.5,22.36,3.28,0,0,0,61,0.45,30,274,465,49,0.52,0.05,0,0.09
R0026220ZZ0AVG,유채씨기름,유지류,920,0,0.02,99.85,0.1,0,0,1,0.17,0,0,9,1,0,0.004,0,6
R0015920ZZ0AVG,"돼지고기, 삼겹살(갈매기살), 생것",육류,186,67.9,17.92,12.16,0,0,0,6,1.58,20,184,307,56,2.73,0.097,0.015,25.25
R0030420ZZ0AVG,"소고기, 한우(1+등급), 양지(치마살), 생것",육류,235,64.4,17.64,17.69,0,0,0,3,2.46,18,147,270,44,6.35,0.048,0.014,20.63
R0001850ZZ0AVG,"빵, 잼빵",곡류 및 그 제품,297,32,6.6,5.8,54.5,0,1.8,31,0.5,17,66,95,310,0.5,0.08,0.24,0
R0020540ZZ0AVG,"붉바리, 생것",어패류 및 기타 수산물,100,76.5,21,1.1,0.1,0,0,18,1.3,0,193,0,0,0,0,0,0
R0008600ZZ0AVG,"부추, 호부추, 생것",채소류,30,90.5,2.06,0.33,6.23,2.86,4.8,59,0.83,17,42,396,0,0.33,0.031,0.252,0.53
R0019320ZZ0AVG,"돔, 돌돔, 생것",어패류 및 기타 수산물,87,79.5,17.8,1,0.4,0,0,57,0.6,0,235,0,0,0,0,0,0
R0000140ZZ0AVG,"메밀묵, 생것",곡류 및 그 제품,58,85.6,0.86,0.23,12.8,0,1.7,7,1.45,13,24,38,120,0.13,0.031,0.119,3.45
R0021500ZZ0AVG,"은어 부산물, 양식, 내장, 구운것",어패류 및 기타 수산물,558,31.5,15.2,52.3,0.4,0,0,130,19,9,190,270,100,1.8,0.15,0.31,0
R0012380ZZ0AVG,"팽이버섯, 생것",버섯류,21,89.2,2.41,0.51,7,0.77,3.7,1,1.02,11,82,369,3,0.54,0.069,0.052,0.86
R0002110ZZ0AVG,"케이크, 치즈 케이크",곡류 및 그 제품,331,42.9,5.87,21.32,28.82,17.61,0.7,100,0.78,10,176,122,240,1.46,0.018,0.043,16.27
R0030740ZZ0AVG,"마늘, 난지형, 냉동",채소류,126,64.3,7.38,0.07,27.29,0.12,3,7,0.99,23,133,365,1,0.91,0.262,0.276,2.6
R0025740ZZ0AVG,"우유, 가공우유, 초코맛",우유 및 유제품류,71,83.2,2.61,1.41,12.14,8.16,0,83,0.6,15,72,153,32,0.39,0.046,0.064,2.72
